datetime,open,high,low,close,volume
2026-03-19 09:15:00,252.9,339.35,252.7,310.4,1541995
2026-03-19 09:20:00,334.55,341.4,325.8,326.4,97695
2026-03-19 09:25:00,298.15,300.0,293.05,293.2,229190
2026-03-19 09:30:00,316.8,318.65,308.9,318.65,46735
2026-03-19 09:35:00,280.35,287.55,278.4,282.6,153010
2026-03-19 09:40:00,290.35,297.55,289.6,296.2,61230
2026-03-19 09:45:00,296.7,298.1,293.7,297.6,22360
2026-03-19 09:50:00,284.25,287.4,282.45,284.6,36530
2026-03-19 09:55:00,283.05,289.7,281.5,289.7,43225
2026-03-19 10:00:00,287.4,288.35,283.3,284.0,19955
2026-03-19 10:05:00,292.75,295.1,291.0,293.6,18525
2026-03-19 10:10:00,293.75,294.55,287.15,289.55,23270
2026-03-19 10:15:00,251.8,251.85,244.1,248.2,518180
2026-03-19 10:20:00,272.0,277.25,270.85,275.65,54340
2026-03-19 10:25:00,288.95,292.6,288.1,292.6,66040
2026-03-19 10:30:00,268.0,271.7,267.0,270.0,238225
2026-03-19 10:35:00,296.8,299.1,295.3,296.85,22555
2026-03-19 10:40:00,319.4,320.6,315.25,317.3,34255
2026-03-19 10:45:00,321.05,321.75,315.0,318.95,26000
2026-03-19 10:50:00,303.85,312.6,301.8,311.15,33345
2026-03-19 10:55:00,276.6,276.6,268.4,269.2,114270
2026-03-19 11:00:00,291.7,293.65,285.0,287.05,56420
2026-03-19 11:05:00,285.35,286.85,279.2,282.8,54210
2026-03-19 11:10:00,253.8,257.05,252.4,256.45,86645
2026-03-19 11:15:00,274.3,274.45,266.3,266.4,106210
2026-03-19 11:20:00,301.65,304.8,300.95,301.35,20020
2026-03-19 11:25:00,282.55,284.0,281.05,283.05,25285
2026-03-19 11:30:00,274.15,280.45,272.85,279.3,39845
2026-03-19 11:35:00,283.35,285.7,282.7,285.7,27235
2026-03-19 11:40:00,280.05,280.5,276.8,278.75,33280
2026-03-19 11:45:00,281.9,285.45,281.1,282.3,17160
2026-03-19 11:50:00,285.0,285.0,280.85,283.35,24050
2026-03-19 11:55:00,281.55,282.7,277.6,280.25,21060
2026-03-19 12:00:00,277.5,278.05,272.4,274.8,28795
2026-03-19 12:05:00,274.8,275.75,272.1,275.75,17095
2026-03-19 12:10:00,274.2,278.05,274.0,275.55,18265
2026-03-19 12:15:00,322.8,324.9,319.85,323.5,34970
2026-03-19 12:20:00,299.1,299.3,286.9,287.9,40300
2026-03-19 12:25:00,281.85,287.1,280.45,287.1,20735
2026-03-19 12:30:00,287.2,292.35,285.7,287.3,58370
2026-03-19 12:35:00,281.25,283.9,278.65,282.9,17095
2026-03-19 12:40:00,284.35,284.95,279.3,279.3,13650
2026-03-19 12:45:00,277.85,282.3,277.85,281.95,21320
2026-03-19 12:50:00,298.45,301.2,293.4,293.4,47125
2026-03-19 12:55:00,301.3,301.65,294.8,297.05,38805
2026-03-19 13:00:00,292.8,293.1,288.55,291.75,28340
2026-03-19 13:05:00,275.95,276.3,272.15,274.9,48295
2026-03-19 13:10:00,276.55,285.25,268.1,268.1,88010
2026-03-19 13:15:00,257.5,257.95,253.9,256.65,124670
2026-03-19 13:20:00,256.95,259.25,255.45,257.75,29965
2026-03-19 13:25:00,252.1,255.55,251.0,252.45,102765
2026-03-19 13:30:00,246.45,255.0,246.05,252.25,134485
2026-03-19 13:35:00,246.5,249.45,245.9,247.75,44265
2026-03-19 13:40:00,257.5,259.45,253.7,254.15,119080
2026-03-19 13:45:00,258.5,259.05,255.25,256.2,44785
2026-03-19 13:50:00,254.5,256.95,253.1,255.75,61555
2026-03-19 13:55:00,227.8,228.2,223.35,224.55,278720
2026-03-19 14:00:00,236.2,242.0,235.0,240.0,212615
2026-03-19 14:05:00,194.95,197.05,194.6,196.4,293150
2026-03-19 14:10:00,210.9,213.2,207.55,211.05,286780
2026-03-19 14:15:00,214.05,221.25,211.75,219.6,310505
2026-03-19 14:20:00,249.3,249.7,245.1,248.6,229385
2026-03-19 14:25:00,224.0,224.2,217.3,219.7,203905
2026-03-19 14:30:00,215.0,219.15,214.15,217.75,130130
2026-03-19 14:35:00,219.6,222.35,218.05,218.8,128180
2026-03-19 14:40:00,213.05,216.15,211.3,215.7,79560
2026-03-19 14:45:00,189.2,189.85,186.05,188.1,231530
2026-03-19 14:50:00,194.75,195.0,190.15,194.3,126945
2026-03-19 14:55:00,159.3,163.55,143.35,143.35,707655
2026-03-19 15:00:00,181.2,184.35,178.35,183.85,416650
2026-03-19 15:05:00,174.35,174.85,168.1,169.75,156975
2026-03-19 15:10:00,180.5,186.65,178.2,184.45,124410
2026-03-19 15:15:00,210.2,211.9,208.3,210.45,303810
2026-03-19 15:20:00,218.4,235.65,215.65,234.55,410865
2026-03-19 15:25:00,229.95,232.7,228.2,231.55,142350
