datetime,open,high,low,close,volume
2026-03-19 09:15:00,270.1,287.95,232.35,259.85,1482195
2026-03-19 09:20:00,244.65,249.15,235.0,246.0,1076075
2026-03-19 09:25:00,258.3,264.3,257.0,263.85,359255
2026-03-19 09:30:00,253.6,263.15,252.65,254.6,553540
2026-03-19 09:35:00,293.4,299.9,289.05,296.25,227760
2026-03-19 09:40:00,301.1,305.0,292.3,294.45,217620
2026-03-19 09:45:00,289.5,293.95,288.35,291.9,81510
2026-03-19 09:50:00,318.95,320.8,312.95,319.2,60905
2026-03-19 09:55:00,312.6,314.05,303.25,303.7,50570
2026-03-19 10:00:00,309.4,316.0,308.55,316.0,56030
2026-03-19 10:05:00,295.15,299.5,293.3,296.6,40040
2026-03-19 10:10:00,296.15,304.65,296.15,302.35,64545
2026-03-19 10:15:00,345.1,355.85,343.4,349.6,217425
2026-03-19 10:20:00,330.65,331.1,319.35,322.6,47320
2026-03-19 10:25:00,294.6,295.15,291.55,291.95,65455
2026-03-19 10:30:00,313.45,314.75,307.0,309.9,67990
2026-03-19 10:35:00,284.4,287.1,281.6,285.0,47255
2026-03-19 10:40:00,263.2,269.05,261.5,267.0,126945
2026-03-19 10:45:00,264.2,270.2,264.1,267.8,95225
2026-03-19 10:50:00,283.0,285.0,273.65,274.75,123370
2026-03-19 10:55:00,302.05,312.0,302.05,309.5,52910
2026-03-19 11:00:00,289.0,296.45,286.8,295.05,173355
2026-03-19 11:05:00,296.2,305.05,296.2,301.2,146640
2026-03-19 11:10:00,329.0,331.5,323.85,324.2,41990
2026-03-19 11:15:00,316.1,326.85,314.65,325.0,187135
2026-03-19 11:20:00,296.0,297.1,291.65,296.6,123890
2026-03-19 11:25:00,303.3,307.95,301.5,305.6,34255
2026-03-19 11:30:00,317.65,320.1,308.15,310.5,44915
2026-03-19 11:35:00,300.45,302.0,296.4,296.4,76310
2026-03-19 11:40:00,305.0,310.8,303.65,305.15,46345
2026-03-19 11:45:00,303.1,305.0,298.3,301.95,11570
2026-03-19 11:50:00,298.8,302.5,296.6,297.65,28470
2026-03-19 11:55:00,298.7,304.0,297.85,299.0,28145
2026-03-19 12:00:00,302.9,310.0,301.4,306.55,63570
2026-03-19 12:05:00,310.5,313.85,307.95,308.55,13975
2026-03-19 12:10:00,305.95,306.55,300.6,304.5,21450
2026-03-19 12:15:00,256.0,260.1,253.0,258.3,195585
2026-03-19 12:20:00,273.5,288.55,273.0,287.5,66950
2026-03-19 12:25:00,293.05,296.85,287.75,287.75,35165
2026-03-19 12:30:00,283.15,286.65,277.25,285.45,48685
2026-03-19 12:35:00,291.5,295.85,288.55,290.1,26910
2026-03-19 12:40:00,287.15,293.0,286.3,292.55,25935
2026-03-19 12:45:00,298.6,299.3,293.0,294.35,29575
2026-03-19 12:50:00,273.5,279.75,270.2,279.1,68705
2026-03-19 12:55:00,269.0,276.6,268.5,273.9,44265
2026-03-19 13:00:00,277.9,281.9,276.15,279.85,28015
2026-03-19 13:05:00,295.0,301.6,295.0,299.85,59410
2026-03-19 13:10:00,300.95,314.0,286.1,314.0,157235
2026-03-19 13:15:00,325.1,328.65,321.3,323.95,63115
2026-03-19 13:20:00,326.05,328.3,321.6,325.0,17875
2026-03-19 13:25:00,333.95,334.25,325.9,331.1,43810
2026-03-19 13:30:00,343.25,345.6,328.05,329.8,53755
2026-03-19 13:35:00,341.0,341.85,337.2,338.0,20670
2026-03-19 13:40:00,319.45,326.0,315.5,325.7,33215
2026-03-19 13:45:00,319.2,321.2,317.55,318.6,18135
2026-03-19 13:50:00,324.5,326.0,320.55,324.0,10010
2026-03-19 13:55:00,350.35,358.25,348.6,355.8,26520
2026-03-19 14:00:00,347.7,350.0,336.3,337.65,66105
2026-03-19 14:05:00,401.5,404.15,396.6,401.45,86385
2026-03-19 14:10:00,393.05,404.85,388.95,402.85,78195
2026-03-19 14:15:00,395.4,396.95,376.7,380.7,28665
2026-03-19 14:20:00,345.25,352.65,345.25,349.55,84370
2026-03-19 14:25:00,373.8,386.65,372.75,381.35,29965
2026-03-19 14:30:00,392.5,396.05,383.15,391.65,19565
2026-03-19 14:35:00,381.65,384.15,375.05,380.9,10140
2026-03-19 14:40:00,393.9,395.8,386.2,386.2,12935
2026-03-19 14:45:00,421.9,429.5,419.9,426.45,22425
2026-03-19 14:50:00,421.05,430.65,418.9,419.3,19305
2026-03-19 14:55:00,478.25,528.0,466.9,528.0,98670
2026-03-19 15:00:00,482.9,491.7,468.5,473.2,220870
2026-03-19 15:05:00,468.9,493.85,467.15,489.65,19370
2026-03-19 15:10:00,463.4,469.8,443.55,448.7,16380
2026-03-19 15:15:00,421.75,431.9,419.15,430.0,121745
2026-03-19 15:20:00,425.1,425.45,390.0,390.0,45175
2026-03-19 15:25:00,402.3,402.5,393.35,398.7,12935
